#x_pos #P_tot_x #P_tot_y #P_tot_z #P_v2_x #P_v2_y #P_v2_z #P_obs_par_x #P_obs_par_y #P_obs_par_z #P_par_par_x #P_par_par_y #P_par_par_z #P_par_v2_x #P_par_v2_y #P_par_v2_z 
3.250000000000000000e+01 3.771136985793818841e+00 2.326706480339025607e+00 2.322251896636966073e+00 2.825726228424004560e+00 1.805039099946046610e+00 1.795622083153093351e+00 9.001001052862628304e-01 4.941313984392479708e-01 4.830172667248973095e-01 4.531065208355222751e-02 2.753598195373126861e-02 4.361254675897497518e-02 2.871036880507556788e+00 1.832575081899777913e+00 1.839234629912068320e+00
3.500000000000000000e+01 3.570412473970122402e+00 2.077511553782738218e+00 2.153322081774769359e+00 2.799713681524788278e+00 1.723466448462122935e+00 1.763497475678249105e+00 7.636554960774231127e-01 3.536773152281611488e-01 3.772870438108336666e-01 7.043296367911986572e-03 3.677900924544350047e-04 1.253756228568754169e-02 2.806756977892700178e+00 1.723834238554576848e+00 1.776035037963936247e+00
3.750000000000000000e+01 3.331735579313130913e+00 1.840798285506225263e+00 1.884568077299511479e+00 2.767506431415895474e+00 1.634645222340465720e+00 1.666422361302873911e+00 5.584445550632994859e-01 2.089620431895872765e-01 2.191032707345538788e-01 5.784592833935705940e-03 -2.808980023827490746e-03 -9.575547379155802032e-04 2.773291024249831871e+00 1.631836242316637930e+00 1.665464806564958655e+00
4.000000000000000000e+01 1.109952740948888561e+01 3.405316922096546239e+00 3.554484347445462600e+00 4.851277220503272147e+00 3.748815492610581224e+00 3.697942764881701816e+00 2.451456910040453185e-02 1.957982805926903810e-03 3.617094385240418944e-03 -7.325420056979285895e-03 -2.973668737382344478e-03 -5.281753403569173014e-03 4.843951800446292033e+00 3.745841823873198528e+00 3.692661011478131527e+00
4.250000000000000000e+01 2.112856616086710382e+00 1.651268530256495337e+00 1.647036885642172210e+00 1.533223102866638765e+00 1.310012573875657171e+00 1.309528243992245988e+00 -1.057471153947040757e-05 -3.959030535045050331e-05 -1.938776306046454203e-05 7.182814207226773107e-03 3.005992859800748693e-03 3.490085047182209070e-03 1.540405917073865760e+00 1.313018566735457915e+00 1.313018329039427723e+00
4.500000000000000000e+01 2.154428786649204230e+00 1.728453724384655166e+00 1.743352594186322602e+00 1.533879105831256862e+00 1.326639138843650256e+00 1.334852536076992058e+00 3.862939037982981473e-04 1.975451008187823388e-04 3.661619949770955531e-04 -2.448235988301385223e-05 -4.079447900611926116e-04 -9.486279015081536736e-04 1.533854623471373246e+00 1.326231194053589135e+00 1.333903908175484210e+00
4.750000000000000000e+01 2.120980569246508907e+00 1.735764484781450401e+00 1.741977119871101154e+00 1.513135661252158037e+00 1.333512679585713734e+00 1.342595600134802947e+00 -8.047551957789510365e-05 -8.473229875457801666e-05 -3.646154485719790183e-05 6.885012300604473855e-03 3.258730160427640403e-03 3.223208265586910079e-03 1.520020673552762602e+00 1.336771409746140948e+00 1.345818808400389921e+00
5.000000000000000000e+01 2.117316694525615883e+00 1.716144360636684185e+00 1.750686108850070477e+00 1.506198687455828855e+00 1.352354642721748768e+00 1.364797546152855201e+00 -2.693233526603249162e-05 -4.148185346256481936e-05 -1.975742060793348265e-05 5.262236456566309062e-03 1.359764134014057298e-03 1.540547212988187600e-03 1.511460923912394838e+00 1.353714406855762276e+00 1.366338093365843331e+00
5.250000000000000000e+01 2.093219125264809577e+00 1.734582524471712128e+00 1.744274494201896175e+00 1.501649515010934799e+00 1.370755343258985626e+00 1.366240742588920476e+00 -2.835994825743362515e-05 -1.975305282273983329e-05 -6.624939283661192406e-06 -6.165247074905872956e-04 -5.120891282143752834e-04 3.203598659314683354e-04 1.501032990303444059e+00 1.370243254130770749e+00 1.366561102454851850e+00
5.500000000000000000e+01 2.099197151874158340e+00 1.792878292661308048e+00 1.725168940668008632e+00 1.477685440562932051e+00 1.376002921223457021e+00 1.357322572507750014e+00 -4.797565370238921037e-05 -1.111793334920017385e-05 -7.928293015751752476e-06 9.116234702196597279e-04 1.117628477333847158e-04 -2.326858837246353797e-04 1.478597064033150721e+00 1.376114684071191085e+00 1.357089886624025299e+00
